2010to11,,Fall,,CHEM,,1,,40100,,ACCEL GEN CHEM LAB,,Edwards K.
2010to11,,Fall,,CHEM,,1,,40160,,GENERAL CHEMISTRY,,Andricioaei I.
2010to11,,Fall,,CHEM,,1,,40174,,GENRL CHEMISTRY LAB,,Edwards K.
2010to11,,Fall,,CHEM,,1,,40175,,GENRL CHEMISTRY LAB,,Edwards K.
2010to11,,Fall,,CHEM,,1,,40177,,GENRL CHEMISTRY LAB,,Edwards K.
2010to11,,Fall,,CHEM,,1,,40178,,GENRL CHEMISTRY LAB,,Edwards K.
2010to11,,Fall,,CHEM,,1,,40179,,GENRL CHEMISTRY LAB,,Edwards K.
2010to11,,Fall,,CHEM,,1,,40180,,GENRL CHEMISTRY LAB,,Edwards K.
2010to11,,Fall,,CHEM,,1,,40181,,GENRL CHEMISTRY LAB,,Edwards K.
2010to11,,Fall,,CHEM,,1,,40182,,GENRL CHEMISTRY LAB,,Edwards K.
2010to11,,Fall,,CHEM,,1,,40184,,GENRL CHEMISTRY LAB,,Edwards K.
2010to11,,Fall,,CHEM,,1,,40186,,GENRL CHEMISTRY LAB,,Edwards K.
2010to11,,Fall,,CHEM,,1,,40188,,GENRL CHEMISTRY LAB,,Edwards K.
2010to11,,Fall,,CHEM,,1,,40190,,GENRL CHEMISTRY LAB,,Edwards K.
2010to11,,Fall,,CHEM,,1,,40240,,PREP GEN CHEMISTRY,,Potma E.
2010to11,,Fall,,CHEM,,2,,40111,,MAJORS GEN CHEM LAB,,Edwards K.
2010to11,,Fall,,CHEM,,2,,40113,,MAJORS GEN CHEM LAB,,Edwards K.
2010to11,,Fall,,CHEM,,2,,40114,,MAJORS GEN CHEM LAB,,Edwards K.
2010to11,,Fall,,CHEM,,2,,40116,,MAJORS GEN CHEM LAB,,Edwards K.
2010to11,,Fall,,CHEM,,2,,40270,,HON GENRL CHEMISTRY,,Corn R.
2010to11,,Fall,,CHEM,,2,,40301,,HON GEN CHEM LAB,,Edwards K.
2010to11,,Fall,,CHEM,,2,,40302,,HON GEN CHEM LAB,,Edwards K.
2010to11,,Fall,,CHEM,,2,,40303,,HON GEN CHEM LAB,,Edwards K.
2010to11,,Fall,,CHEM,,2,,40304,,HON GEN CHEM LAB,,Edwards K.
2010to11,,Fall,,CHEM,,2,,40306,,HON GEN CHEM LAB,,Edwards K.
2010to11,,Fall,,CHEM,,5,,40330,,SCI COMP SKILLS,,Tobias D.
2010to11,,Fall,,CHEM,,5,,40344,,SCI COMP SKILLS,,Tobias D.
2010to11,,Fall,,CHEM,,51,,40350,,ORGANIC CHEMISTRY,,King S.
2010to11,,Fall,,CHEM,,51,,40370,,ORGANIC CHEMISTRY,,Guan Z.
2010to11,,Fall,,CHEM,,51,,40390,,ORGANIC CHEMISTRY,,Hafensteiner B.
2010to11,,Fall,,CHEM,,51,,40430,,ORG CHEM LAB,,Link R.
2010to11,,Fall,,CHEM,,51,,40431,,ORG CHEM LAB,,Link R.
2010to11,,Fall,,CHEM,,51,,40432,,ORG CHEM LAB,,Link R.
2010to11,,Fall,,CHEM,,51,,40433,,ORG CHEM LAB,,Link R.
2010to11,,Fall,,CHEM,,51,,40434,,ORG CHEM LAB,,Link R.
2010to11,,Fall,,CHEM,,51,,40435,,ORG CHEM LAB,,Link R.
2010to11,,Fall,,CHEM,,51,,40436,,ORG CHEM LAB,,Link R.
2010to11,,Fall,,CHEM,,51,,40437,,ORG CHEM LAB,,Link R.
2010to11,,Fall,,CHEM,,51,,40438,,ORG CHEM LAB,,Link R.
2010to11,,Fall,,CHEM,,51,,40439,,ORG CHEM LAB,,Link R.
2010to11,,Fall,,CHEM,,51,,40440,,ORG CHEM LAB,,Link R.
2010to11,,Fall,,CHEM,,51,,40441,,ORG CHEM LAB,,Link R.
2010to11,,Fall,,CHEM,,51,,40442,,ORG CHEM LAB,,Link R.
2010to11,,Fall,,CHEM,,51,,40443,,ORG CHEM LAB,,Link R.
2010to11,,Fall,,CHEM,,51,,40444,,ORG CHEM LAB,,Link R.
2010to11,,Fall,,CHEM,,51,,40445,,ORG CHEM LAB,,Link R.
2010to11,,Fall,,CHEM,,51,,40446,,ORG CHEM LAB,,Link R.
2010to11,,Fall,,CHEM,,51,,40447,,ORG CHEM LAB,,Link R.
2010to11,,Fall,,CHEM,,51,,40448,,ORG CHEM LAB,,Link R.
2010to11,,Fall,,CHEM,,51,,40449,,ORG CHEM LAB,,Link R.
2010to11,,Fall,,CHEM,,51,,40450,,ORG CHEM LAB,,Link R.
2010to11,,Fall,,CHEM,,51,,40451,,ORG CHEM LAB,,Link R.
2010to11,,Fall,,CHEM,,51,,40452,,ORG CHEM LAB,,Link R.
2010to11,,Fall,,CHEM,,51,,40453,,ORG CHEM LAB,,Link R.
2010to11,,Fall,,CHEM,,51,,40454,,ORG CHEM LAB,,Link R.
2010to11,,Fall,,CHEM,,51,,40455,,ORG CHEM LAB,,Link R.
2010to11,,Fall,,CHEM,,51,,40456,,ORG CHEM LAB,,Link R.
2010to11,,Fall,,CHEM,,51,,40457,,ORG CHEM LAB,,Link R.
2010to11,,Fall,,CHEM,,51,,40458,,ORG CHEM LAB,,Link R.
2010to11,,Fall,,CHEM,,51,,40459,,ORG CHEM LAB,,Link R.
2010to11,,Fall,,CHEM,,51,,40460,,ORG CHEM LAB,,Link R.
2010to11,,Fall,,CHEM,,51,,40461,,ORG CHEM LAB,,Link R.
2010to11,,Fall,,CHEM,,51,,40462,,ORG CHEM LAB,,Link R.
2010to11,,Fall,,CHEM,,51,,40463,,ORG CHEM LAB,,Link R.
2010to11,,Fall,,CHEM,,51,,40464,,ORG CHEM LAB,,Link R.
2010to11,,Fall,,CHEM,,51,,40465,,ORG CHEM LAB,,Link R.
